Time stamp,Water volume in tunnel V (m3),Inflow to tunnel F1 (m3/15 min),Outflow (m3/15 min),Pump efficiency 1.1 (kW),Pump efficiency 1.2 (kW),Pump efficiency 1.3 (kW),Pump efficiency 1.4 (kW),Pump efficiency 2.1 (kW),Pump efficiency 2.2 (kW),Pump efficiency 2.3 (kW),Pump efficiency 2.4 (kW),Pump flow 1.1 (m3/15 min),Pump flow 1.2 (m3/15 min),Pump flow 1.3 (m3/15 min),Pump flow 1.4 (m3/15 min),Pump flow 2.1 (m3/15 min),Pump flow 2.2 (m3/15 min),Pump flow 2.3 (m3/15 min),Pump flow 2.4 (m3/15 min),Electricity price 2: normal (EUR/kWh),Electricity price 1: high (EUR/kWh)
2024-11-28 07:30:00,83099.78842021683135499188685,1811.48071289063000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0099999999999997868371792719699442386627197265625,25.66799999999999926103555480949580669403076171875
2024-11-28 07:45:00,84961.33407451371135721274660,1861.54565429688000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0099999999999997868371792719699442386627197265625,25.66799999999999926103555480949580669403076171875
2024-11-28 08:00:00,86758.47884990434135943360635,1797.14477539063000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.452000000000001733724275254644453525543212890625,48.5
2024-11-28 08:15:00,88486.98592998247136165446610,1728.50708007813000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.452000000000001733724275254644453525543212890625,48.5
2024-11-28 08:30:00,90286.02987529497136165446610,1799.0439453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.452000000000001733724275254644453525543212890625,48.5
2024-11-28 08:45:00,92219.64413310747136165446610,1933.6142578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.452000000000001733724275254644453525543212890625,48.5
2024-11-28 09:00:00,94226.56014873247136165446610,2006.916015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.22500000000000142108547152020037174224853515625,69.4380000000000023874235921539366245269775390625
2024-11-28 09:15:00,96217.34799052935136387532585,1990.78784179688000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.22500000000000142108547152020037174224853515625,69.4380000000000023874235921539366245269775390625
2024-11-28 09:30:00,98134.56674052935136387532585,1917.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.22500000000000142108547152020037174224853515625,69.4380000000000023874235921539366245269775390625
2024-11-28 09:45:00,100073.4302659199813660961856,1938.86352539063000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.22500000000000142108547152020037174224853515625,69.4380000000000023874235921539366245269775390625
2024-11-28 10:00:00,102037.2825608418613683170454,1963.85229492188000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.315999999999998948396751075051724910736083984375,65.71899999999999408828443847596645355224609375
2024-11-28 10:15:00,104085.0750413106113683170454,2047.79248046875,750,0,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,17.315999999999998948396751075051724910736083984375,65.71899999999999408828443847596645355224609375
2024-11-28 10:30:00,105516.3973069356113683170454,2181.322265625,1500,0,0,0,400,0,400,0,0,0,0,0,750,0,750,0,0,17.315999999999998948396751075051724910736083984375,65.71899999999999408828443847596645355224609375
2024-11-28 10:45:00,106165.6316819356113683170454,2149.234375,2250,0,0,0,400,0,400,400,0,0,0,0,750,0,750,750,0,17.315999999999998948396751075051724910736083984375,65.71899999999999408828443847596645355224609375
2024-11-28 11:00:00,106106.9334397481113683170454,2191.3017578125,3000,0,0,0,400,0,400,400,400,0,0,0,750,0,750,750,750,8.2889999999999997015720509807579219341278076171875,65.7159999999999939745976007543504238128662109375
2024-11-28 11:15:00,105268.1639084981113683170454,2161.23046875,3750,0,400,0,400,0,400,400,400,0,750,0,750,0,750,750,750,8.2889999999999997015720509807579219341278076171875,65.7159999999999939745976007543504238128662109375
2024-11-28 11:30:00,103649.6270432637413705379052,2131.46313476563000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,8.2889999999999997015720509807579219341278076171875,65.7159999999999939745976007543504238128662109375
2024-11-28 11:45:00,101247.2437424824913705379052,2097.61669921875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,8.2889999999999997015720509807579219341278076171875,65.7159999999999939745976007543504238128662109375
2024-11-28 12:00:00,98888.9908127949913705379052,2141.7470703125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,3.765000000000000124344978758017532527446746826171875,69.5
2024-11-28 12:15:00,96550.6018967793713727587650,2161.61108398438000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,3.765000000000000124344978758017532527446746826171875,69.5
2024-11-28 12:30:00,94242.3103928731213727587650,2191.70849609375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,3.765000000000000124344978758017532527446746826171875,69.5
2024-11-28 12:45:00,91856.03182842000137497962475,2113.72143554688000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,3.765000000000000124344978758017532527446746826171875,69.5
2024-11-28 13:00:00,89484.03158427938137720048450,2127.99975585938000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,3.17799999999999993605115378159098327159881591796875,61.88499999999999801048033987171947956085205078125
2024-11-28 13:15:00,87121.03622295126137942134425,2137.00463867188000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,3.17799999999999993605115378159098327159881591796875,61.88499999999999801048033987171947956085205078125
2024-11-28 13:30:00,84734.94808818564138164220400,2113.91186523438000222085975110530853271484375,3750,0,400,400,0,0,400,400,400,0,750,750,0,0,750,750,750,3.17799999999999993605115378159098327159881591796875,61.88499999999999801048033987171947956085205078125
2024-11-28 13:45:00,83130.04257060752138386306375,2145.09448242188000222085975110530853271484375,3000,0,400,400,0,0,0,400,400,0,750,750,0,0,0,750,750,3.17799999999999993605115378159098327159881591796875,61.88499999999999801048033987171947956085205078125
2024-11-28 14:00:00,82446.26009990440138608392350,2316.21752929688000222085975110530853271484375,2250,0,400,400,0,0,0,0,400,0,750,750,0,0,0,0,750,2.244000000000000216715534406830556690692901611328125,57.87599999999999766941982670687139034271240234375
2024-11-28 14:15:00,82497.23202373253138830478325,2300.97192382813000222085975110530853271484375,1500,0,400,400,0,0,0,0,0,0,750,750,0,0,0,0,0,2.244000000000000216715534406830556690692901611328125,57.87599999999999766941982670687139034271240234375
2024-11-28 14:30:00,83315.70370342003138830478325,2318.4716796875,750,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,0,2.244000000000000216715534406830556690692901611328125,57.87599999999999766941982670687139034271240234375
2024-11-28 14:45:00,84911.04330302941139052564300,2345.33959960938000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.244000000000000216715534406830556690692901611328125,57.87599999999999766941982670687139034271240234375
2024-11-28 15:00:00,87178.54232646691139052564300,2267.4990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725000000000000088817841970012523233890533447265625,59.731999999999999317878973670303821563720703125
2024-11-28 15:15:00,89316.92489482629139274650275,2138.38256835938000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725000000000000088817841970012523233890533447265625,59.731999999999999317878973670303821563720703125
2024-11-28 15:30:00,91398.40048076379139274650275,2081.4755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725000000000000088817841970012523233890533447265625,59.731999999999999317878973670303821563720703125
2024-11-28 15:45:00,93385.99911357629139274650275,1987.5986328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725000000000000088817841970012523233890533447265625,59.731999999999999317878973670303821563720703125
2024-11-28 16:00:00,95467.05013896692139496736250,2081.05102539063000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.906000000000000138555833473219536244869232177734375,55.7939999999999969304553815163671970367431640625
2024-11-28 16:15:00,97509.35067607630139718822225,2042.30053710938000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.906000000000000138555833473219536244869232177734375,55.7939999999999969304553815163671970367431640625
2024-11-28 16:30:00,99523.04452373255139718822225,2013.69384765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.906000000000000138555833473219536244869232177734375,55.7939999999999969304553815163671970367431640625
2024-11-28 16:45:00,101560.0594163106813994090820,2037.01489257813000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.906000000000000138555833473219536244869232177734375,55.7939999999999969304553815163671970367431640625
2024-11-28 17:00:00,103596.0408616231813994090820,2035.9814453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.275999999999999801048033987171947956085205078125,49.7349999999999994315658113919198513031005859375
2024-11-28 17:15:00,105614.2850022481813994090820,2018.244140625,750,0,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,6.275999999999999801048033987171947956085205078125,49.7349999999999994315658113919198513031005859375
2024-11-28 17:30:00,106893.8804612325614016299418,2029.59545898438000222085975110530853271484375,1500,0,0,0,400,0,400,0,0,0,0,0,750,0,750,0,0,6.275999999999999801048033987171947956085205078125,49.7349999999999994315658113919198513031005859375
2024-11-28 17:45:00,107411.6556077169414038508016,2017.77514648438000222085975110530853271484375,2250,0,0,0,400,0,400,400,0,0,0,0,750,0,750,750,0,6.275999999999999801048033987171947956085205078125,49.7349999999999994315658113919198513031005859375
2024-11-28 18:00:00,107171.2749924825714060716614,2009.61938476563000222085975110530853271484375,3000,0,0,0,400,0,400,400,400,0,0,0,750,0,750,750,750,8.2870000000000008100187187665142118930816650390625,55.7950000000000017053025658242404460906982421875
2024-11-28 18:15:00,106164.1824631857014082925212,1992.90747070313000222085975110530853271484375,3750,0,400,0,400,0,400,400,400,0,750,0,750,0,750,750,750,8.2870000000000008100187187665142118930816650390625,55.7950000000000017053025658242404460906982421875
2024-11-28 18:30:00,104436.6246018575814105133810,2022.44213867188000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,8.2870000000000008100187187665142118930816650390625,55.7950000000000017053025658242404460906982421875
2024-11-28 18:45:00,101960.5721116232114127342408,2023.94750976563000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,8.2870000000000008100187187665142118930816650390625,55.7950000000000017053025658242404460906982421875
2024-11-28 19:00:00,99485.6729417013414149551006,2025.10083007813000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,12.54899999999999948840923025272786617279052734375,59.9320000000000021600499167107045650482177734375
2024-11-28 19:15:00,97081.8340745138414149551006,2096.1611328125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,12.54899999999999948840923025272786617279052734375,59.9320000000000021600499167107045650482177734375
2024-11-28 19:30:00,94509.1441331075914149551006,1927.31005859375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,12.54899999999999948840923025272786617279052734375,59.9320000000000021600499167107045650482177734375
2024-11-28 19:45:00,92034.34799052947141717596035,2025.20385742188000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,12.54899999999999948840923025272786617279052734375,59.9320000000000021600499167107045650482177734375
2024-11-28 20:00:00,89542.81918193572141717596035,2008.47119140625,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,10.4719999999999995310417943983338773250579833984375,54.70900000000000318323145620524883270263671875
2024-11-28 20:15:00,87067.07284404510141939682010,2024.25366210938000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,10.4719999999999995310417943983338773250579833984375,54.70900000000000318323145620524883270263671875
2024-11-28 20:30:00,84672.43905498260141939682010,2105.3662109375,3750,0,400,400,0,0,400,400,400,0,750,750,0,0,750,750,750,10.4719999999999995310417943983338773250579833984375,54.70900000000000318323145620524883270263671875
2024-11-28 20:45:00,82902.55966045135141939682010,1980.12060546875,3000,0,400,400,0,0,0,400,400,0,750,750,0,0,0,750,750,10.4719999999999995310417943983338773250579833984375,54.70900000000000318323145620524883270263671875
2024-11-28 21:00:00,81980.66268779510141939682010,2078.10302734375,2250,0,400,400,0,0,0,0,400,0,750,750,0,0,0,0,750,6.4000000000000003552713678800500929355621337890625,42.2530000000000001136868377216160297393798828125
2024-11-28 21:15:00,81815.13729717010141939682010,2084.474609375,1500,0,400,400,0,0,0,0,0,0,750,750,0,0,0,0,0,6.4000000000000003552713678800500929355621337890625,42.2530000000000001136868377216160297393798828125
2024-11-28 21:30:00,82426.94918681854119313357453,2111.81188964843977373675443232059478759765625,750,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,0,6.4000000000000003552713678800500929355621337890625,42.2530000000000001136868377216160297393798828125
2024-11-28 21:45:00,83813.86019756073096687032896,2136.91101074218977373675443232059478759765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4000000000000003552713678800500929355621337890625,42.2530000000000001136868377216160297393798828125
2024-11-28 22:00:00,86107.57675029511096909118871,2293.71655273438000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4169999999999998152588887023739516735076904296875,37.1989999999999980673237587325274944305419921875
2024-11-28 22:15:00,88324.81332256074097131204846,2217.23657226563000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4169999999999998152588887023739516735076904296875,37.1989999999999980673237587325274944305419921875
2024-11-28 22:30:00,90542.80966045137097353290821,2217.99633789063000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4169999999999998152588887023739516735076904296875,37.1989999999999980673237587325274944305419921875
2024-11-28 22:45:00,92746.12216045137097353290821,2203.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4169999999999998152588887023739516735076904296875,37.1989999999999980673237587325274944305419921875
2024-11-28 23:00:00,94953.78426982637097353290821,2207.662109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.595000000000000195399252334027551114559173583984375,17.9789999999999992041921359486877918243408203125
2024-11-28 23:15:00,97216.47030498262097353290821,2262.68603515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.595000000000000195399252334027551114559173583984375,17.9789999999999992041921359486877918243408203125
2024-11-28 23:30:00,99471.15170146700097575376796,2254.68139648438000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.595000000000000195399252334027551114559173583984375,17.9789999999999992041921359486877918243408203125
2024-11-28 23:45:00,101722.6343674826309779746277,2251.48266601563000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.595000000000000195399252334027551114559173583984375,17.9789999999999992041921359486877918243408203125
2024-11-29 00:00:00,104012.4170823263809779746277,2289.78271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341000000000000025313084961453569121658802032470703125,2.318000000000000060396132539608515799045562744140625
2024-11-29 00:15:00,106187.6800217795109801954875,2175.26293945313000222085975110530853271484375,750,0,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,0.341000000000000025313084961453569121658802032470703125,2.318000000000000060396132539608515799045562744140625
2024-11-29 00:30:00,107588.9676194357609801954875,2151.28759765625,1500,0,0,0,400,0,400,0,0,0,0,0,750,0,750,0,0,0.341000000000000025313084961453569121658802032470703125,2.318000000000000060396132539608515799045562744140625
2024-11-29 00:45:00,108218.9392991232609801954875,2129.9716796875,2250,0,0,0,400,0,400,400,0,0,0,0,750,0,750,750,0,0.341000000000000025313084961453569121658802032470703125,2.318000000000000060396132539608515799045562744140625
2024-11-29 01:00:00,108067.9148850607609801954875,2098.9755859375,3000,0,0,0,400,0,400,400,400,0,0,0,750,0,750,750,750,0.66400000000000003463895836830488406121730804443359375,2.6059999999999998721023075631819665431976318359375
2024-11-29 01:15:00,107125.7906174826409824163473,2057.87573242188000222085975110530853271484375,3750,0,400,0,400,0,400,400,400,0,750,0,750,0,750,750,750,0.66400000000000003463895836830488406121730804443359375,2.6059999999999998721023075631819665431976318359375
2024-11-29 01:30:00,105334.9873948263909824163473,1959.19677734375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.66400000000000003463895836830488406121730804443359375,2.6059999999999998721023075631819665431976318359375
2024-11-29 01:45:00,102807.3975510763909824163473,1972.41015625,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.66400000000000003463895836830488406121730804443359375,2.6059999999999998721023075631819665431976318359375
2024-11-29 02:00:00,100275.0318284201409824163473,1967.63427734375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.2210000000000000019984014443252817727625370025634765625,2.436999999999999833022457096376456320285797119140625
2024-11-29 02:15:00,97651.6138596701409824163473,1876.58203125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.2210000000000000019984014443252817727625370025634765625,2.436999999999999833022457096376456320285797119140625
2024-11-29 02:30:00,94960.77328349827098463720705,1809.15942382813000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.2210000000000000019984014443252817727625370025634765625,2.436999999999999833022457096376456320285797119140625
2024-11-29 02:45:00,92208.30477763890098685806680,1747.53149414063000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.2210000000000000019984014443252817727625370025634765625,2.436999999999999833022457096376456320285797119140625
2024-11-29 03:00:00,89310.88339092015098685806680,1602.57861328125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.1570000000000000006661338147750939242541790008544921875,2.48899999999999987920773492078296840190887451171875
2024-11-29 03:15:00,86622.05013896703098907892655,1811.16674804688000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.1570000000000000006661338147750939242541790008544921875,2.48899999999999987920773492078296840190887451171875
2024-11-29 03:30:00,83647.01327373266099129978630,1524.96313476563000222085975110530853271484375,3750,0,400,400,0,0,400,400,400,0,750,750,0,0,750,750,750,0.1570000000000000006661338147750939242541790008544921875,2.48899999999999987920773492078296840190887451171875
2024-11-29 03:45:00,81358.51644756079099352064605,1461.50317382813000222085975110530853271484375,3000,0,400,400,0,0,0,400,400,0,750,750,0,0,0,750,750,0.1570000000000000006661338147750939242541790008544921875,2.48899999999999987920773492078296840190887451171875
2024-11-29 04:00:00,79682.03890849829099352064605,1323.5224609375,2250,0,400,400,0,0,0,0,400,0,750,750,0,0,0,0,750,0.10899999999999999966693309261245303787291049957275390625,2.531000000000000138555833473219536244869232177734375
2024-11-29 04:15:00,78850.26608134985099241021617,1418.227172851559998889570124447345733642578125,1500,0,400,400,0,0,0,0,0,0,750,750,0,0,0,0,0,0.10899999999999999966693309261245303787291049957275390625,2.531000000000000138555833473219536244869232177734375
2024-11-29 04:30:00,78849.45028545141099129978629,1499.184204101559998889570124447345733642578125,750,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,0,0.10899999999999999966693309261245303787291049957275390625,2.531000000000000138555833473219536244869232177734375
2024-11-29 04:45:00,79575.36141826391099129978629,1475.9111328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10899999999999999966693309261245303787291049957275390625,2.531000000000000138555833473219536244869232177734375
2024-11-29 05:00:00,80989.22946025610099241021617,1413.868041992190001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01299999999999999940325512426397835952229797840118408203125,4.474000000000000198951966012828052043914794921875
2024-11-29 05:15:00,82411.04855205298099463107592,1421.81909179688000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01299999999999999940325512426397835952229797840118408203125,4.474000000000000198951966012828052043914794921875
2024-11-29 05:30:00,83692.91830302954099352064604,1281.869750976559998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01299999999999999940325512426397835952229797840118408203125,4.474000000000000198951966012828052043914794921875
2024-11-29 05:45:00,85071.34579326392099574150579,1378.42749023438000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01299999999999999940325512426397835952229797840118408203125,4.474000000000000198951966012828052043914794921875
2024-11-29 06:00:00,86393.43063213111099685193567,1322.084838867190001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13400000000000000799360577730112709105014801025390625,17.3509999999999990905052982270717620849609375
2024-11-29 06:15:00,87596.44869853736099685193567,1203.01806640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13400000000000000799360577730112709105014801025390625,17.3509999999999990905052982270717620849609375
2024-11-29 06:30:00,88674.90218974830099796236555,1078.453491210940001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13400000000000000799360577730112709105014801025390625,17.3509999999999990905052982270717620849609375
2024-11-29 06:45:00,89665.70748759986395270971644,990.80529785156295474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13400000000000000799360577730112709105014801025390625,17.3509999999999990905052982270717620849609375
2024-11-29 07:00:00,90662.83920146705190745706733,997.13171386718795474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98499999999999998667732370449812151491641998291015625,37.8659999999999996589394868351519107818603515625
2024-11-29 07:15:00,91833.11892558814201947826024,1170.27972412109011202119290828704833984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98499999999999998667732370449812151491641998291015625,37.8659999999999996589394868351519107818603515625
2024-11-29 07:30:00,93168.04891826392213260988302,1334.929992675780113131622783839702606201171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98499999999999998667732370449812151491641998291015625,37.8659999999999996589394868351519107818603515625
2024-11-29 07:45:00,94823.37216045142213260988302,1655.3232421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98499999999999998667732370449812151491641998291015625,37.8659999999999996589394868351519107818603515625
2024-11-29 08:00:00,96457.36239482642213260988302,1633.990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.898000000000000131450406115618534386157989501953125,94.1629999999999967030817060731351375579833984375
2024-11-29 08:15:00,98037.96639873267213260988302,1580.60400390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.898000000000000131450406115618534386157989501953125,94.1629999999999967030817060731351375579833984375
2024-11-29 08:30:00,99534.98275615455213483074277,1497.01635742188000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.898000000000000131450406115618534386157989501953125,94.1629999999999967030817060731351375579833984375
2024-11-29 08:45:00,101130.7159104514321370516025,1595.73315429688000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.898000000000000131450406115618534386157989501953125,94.1629999999999967030817060731351375579833984375
2024-11-29 09:00:00,102846.4805588889321370516025,1715.7646484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0190000000000001278976924368180334568023681640625,95.7660000000000053432813729159533977508544921875
2024-11-29 09:15:00,104423.8554368186221381620324,1577.374877929690001110429875552654266357421875,750,0,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,5.0190000000000001278976924368180334568023681640625,95.7660000000000053432813729159533977508544921875
2024-11-29 09:30:00,105246.2159104514321370516025,1572.360473632809998889570124447345733642578125,1500,0,0,0,400,0,400,0,0,0,0,0,750,0,750,0,0,5.0190000000000001278976924368180334568023681640625,95.7660000000000053432813729159533977508544921875
2024-11-29 09:45:00,105305.7193284201821370516025,1559.50341796875,2250,0,0,0,400,0,400,400,0,0,0,0,750,0,750,750,0,5.0190000000000001278976924368180334568023681640625,95.7660000000000053432813729159533977508544921875
2024-11-29 10:00:00,104679.9244065451821370516025,1624.205078125,3000,0,0,0,400,0,400,400,400,0,0,0,750,0,750,750,750,4.9640000000000004121147867408581078052520751953125,93.38200000000000500222085975110530853271484375
2024-11-29 10:15:00,103385.6706223654921359411726,1705.746215820309998889570124447345733642578125,3750,0,400,0,400,0,400,400,400,0,750,0,750,0,750,750,750,4.9640000000000004121147867408581078052520751953125,93.38200000000000500222085975110530853271484375
2024-11-29 10:30:00,101393.3204026389321370516025,1757.649780273440001110429875552654266357421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,4.9640000000000004121147867408581078052520751953125,93.38200000000000500222085975110530853271484375
2024-11-29 10:45:00,98616.8046555686221381620324,1723.484252929690001110429875552654266357421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,4.9640000000000004121147867408581078052520751953125,93.38200000000000500222085975110530853271484375
2024-11-29 11:00:00,96047.6849045920621392724623,1930.880249023440001110429875552654266357421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.8049999999999999378275106209912337362766265869140625,88.69499999999999317878973670303821563720703125
2024-11-29 11:15:00,93534.13473369362213816203242,1986.449829101559998889570124447345733642578125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.8049999999999999378275106209912337362766265869140625,88.69499999999999317878973670303821563720703125
2024-11-29 11:30:00,90953.11727763893213705160254,1918.982543945309998889570124447345733642578125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.8049999999999999378275106209912337362766265869140625,88.69499999999999317878973670303821563720703125
2024-11-29 11:45:00,88527.94772197487191078835697,2074.83044433593977373675443232059478759765625,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.8049999999999999378275106209912337362766265869140625,88.69499999999999317878973670303821563720703125
2024-11-29 12:00:00,86314.13253642800191300921672,2286.18481445313000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.37600000000000000088817841970012523233890533447265625,71.951999999999998181010596454143524169921875
2024-11-29 12:15:00,83850.73458720925191300921672,2036.60205078125,3750,0,400,400,0,0,400,400,400,0,750,750,0,0,750,750,750,0.37600000000000000088817841970012523233890533447265625,71.951999999999998181010596454143524169921875
2024-11-29 12:30:00,82114.44503642800191300921672,2013.71044921875,3000,0,400,400,0,0,0,400,400,0,750,750,0,0,0,750,750,0.37600000000000000088817841970012523233890533447265625,71.951999999999998181010596454143524169921875
2024-11-29 12:45:00,81115.86984111550191300921672,2001.4248046875,2250,0,400,400,0,0,0,0,400,0,750,750,0,0,0,0,750,0.37600000000000000088817841970012523233890533447265625,71.951999999999998181010596454143524169921875
2024-11-29 13:00:00,80777.94259502175191300921672,1912.07275390625,1500,0,400,400,0,0,0,0,0,0,750,750,0,0,0,0,0,0.2159999999999999975575093458246556110680103302001953125,70.5979999999999989768184605054557323455810546875
2024-11-29 13:15:00,81171.46700908425191300921672,1893.5244140625,750,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,0,0.2159999999999999975575093458246556110680103302001953125,70.5979999999999989768184605054557323455810546875
2024-11-29 13:30:00,82233.09298564675191300921672,1811.6259765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2159999999999999975575093458246556110680103302001953125,70.5979999999999989768184605054557323455810546875
2024-11-29 13:45:00,84189.45858623269191411964660,1956.365600585940001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2159999999999999975575093458246556110680103302001953125,70.5979999999999989768184605054557323455810546875
